spatial,temporal,tod,dow,LOC,POA,MOA,TIMERANGE,y
5.4475167,56.53125,11.25,1.0625,0,0,0,0,0
10.63464736,227.5834622,9.996907406,3.145962191,0,0,0,1,0
32.87926714,177.4155813,6.025530744,1.740484379,0,0,0,555.5,0
20.38557433,240.8124519,5.048543881,2.591618598,0,1,0,2.3,0
26.00282136,130.3909722,9.383333333,2.218055556,0,1,1,0,0
18.77551303,148.7925162,5.001831952,1.355016229,0,0,0,11,0
4.164611615,67.12422436,3.060454593,2.604942309,0,0,0,7.033333333,0
8.711202545,245.3163484,6.042288195,0.445412415,0,1,0,28.5,0
18.85658752,231.1372578,3.294187047,0.269202238,0,1,0,0.25,0
16.07285813,170.4540005,10.4981946,2.013028288,0,0,0,5,0
7.20269745,226.9845605,6.038146737,1.725479952,0,0,0,647.05,0
10.93446848,297.3284942,7.883860564,3.342339143,0,0,0,0.033333333,0
45.29395075,285.4194444,10.06666667,1.161111111,0,0,0,0,0
21.37111228,185.925,1.8,3.15,0,0,0,0,0
21.99574136,171.4161875,8.673575608,3.139368036,1,0,0,1.416666667,0
28.44999026,348.2652778,6.366666667,2.469444444,0,0,1,0,0
18.13709819,38.32916667,7.9,3.341666667,0,0,0,0,0
23.49281974,45.69754898,6.089509879,2.916741254,0,0,0,15,0
17.51521862,87.11180556,2.683333333,3.223611111,0,0,0,0,0
21.96100803,124.8956639,2.50406557,1.291836065,0,0,0,4,0
1.14474276,342.4641748,10.33502634,0.078930897,0,0,1,6.333333333,0
56.03292655,271.2324128,5.577907399,1.642587192,0,1,0,5.083333333,0
24.58000996,161.4541667,10.9,0.908333333,0,0,0,0,0
15.64912218,170.6531241,8.325021138,2.185068564,0,0,0,5.483333333,0
8.918618378,147.7451519,6.116355439,0.491679634,0,0,0,0.066666667,0
16.97498666,244.1545952,5.011180067,1.039849251,0,0,0,17,0
21.29087527,82.03822386,0.91737264,1.920109473,0,1,0,0.166666667,0
1.979507782,145.7708333,5.5,1.458333333,0,0,0,0,0
11.56479679,313.019542,4.261377838,2.084624683,1,0,0,5.5,0
9.577224443,135.9875,0.3,2.975,0,0,0,0,0
23.74565676,80.38986582,8.363455909,3.029578623,0,0,0,9.233333333,0
22.63394664,256.5909872,9.816307714,2.81665171,0,0,0,0.066666667,0
14.80879037,87.87672563,2.958584862,3.248274369,0,0,0,0.083333333,0
9.462112367,60.74519186,6.115395383,1.507585919,0,0,0,0.1,0
4.195408174,201.4867093,9.932506336,2.195929597,0,1,0,8,0
17.69491188,7.617276941,9.185353416,0.276999163,0,1,0,2,0
24.87894218,308.3625,8.7,0.725,0,0,1,0,0
3.555452902,287.9944444,0.133333333,0.988888889,0,1,0,0,0
30.16100521,187.8834384,2.797477247,1.192255996,0,0,1,2,0
14.99358281,136.5309406,11.25742445,2.948226019,0,0,0,0.5,0
28.13922784,228.8210779,4.428372479,2.498366513,1,0,0,6.666666667,0
26.13737339,171.3105027,7.137430837,3.327181023,0,0,0,12.88333333,0
11.40539778,286.9178377,1.971895565,0.161328982,0,1,1,0.15,0
13.43424419,251.569293,6.01006161,1.915426154,0,0,0,588.3333333,0
6.779704668,118.9573515,2.926314048,0.671240395,0,0,0,11.66666667,0
31.82148453,86.71841128,6.758129218,2.416327949,0,0,0,1,0
7.684267381,254.3079437,7.34620903,2.787110383,0,0,0,8,0
25.89454154,153.3347222,8.033333333,1.330555556,0,0,0,0,0
23.60945075,138.0496137,1.997768496,1.787191894,0,0,0,5.416666667,0
12.83145245,180.3270833,7.85,1.345833333,0,0,0,0,0
7.859816278,235.8680206,3.167505797,2.243090519,1,0,0,1,0
11.33667865,63.69055816,6.935285692,1.294724827,0,1,0,4,0
20.66962128,293.5747625,9.583418592,1.008570832,1,0,0,7.883333333,0
9.227293828,49.61597222,9.216666667,0.231944444,0,1,0,0,0
29.77870153,274.6658089,8.020585858,1.257475589,0,0,0,3.5,0
2.22141195,340.6649956,8.040105001,1.691254375,0,0,0,1,0
9.663402536,264.3166413,5.925550574,1.675151731,1,0,1,552,0
5.618632861,149.8816663,6.248761682,1.941947623,0,1,1,137,0
21.8443344,34.06606173,1.585481416,0.899216052,0,0,0,1.516666667,0
31.27462378,204.9324053,1.622271998,1.822683111,0,0,0,2,0
10.26140374,277.0239567,1.443674385,3.069793289,1,1,0,5.483333333,0
13.64280815,211.4847222,11.63333333,1.969444444,0,0,0,0,0
30.30943874,7.859722222,3.366666667,0.719444444,0,1,0,0,0
28.90487305,300.2444059,5.990095068,1.751999238,1,0,1,168.8333333,0
10.56197944,271.8993056,2.416666667,1.201388889,0,0,0,0,0
19.00542676,135.6875,7.5,2.375,1,0,0,0,0
1.375488421,47.2608519,6.260445488,1.489148105,0,0,0,0.5,0
20.80501266,101.7561552,5.863873084,3.310115177,0,0,0,9.5,0
2.807058221,100.6534722,8.316666667,2.306944444,0,0,0,0,0
30.35256455,218.0097619,1.625674015,0.884761899,1,0,0,6.433333333,0
4.909202486,90.93969002,6.196435227,0.406525362,1,0,1,24,0
27.85548675,114.5361,8.300063224,2.827766667,0,0,0,11.5,0
19.11503997,285.6806551,7.664278203,1.631844925,0,0,1,0.316666667,0
15.22579658,238.2320195,5.568469197,0.252852883,0,1,0,10.25,0
8.490571046,271.7676381,5.593180055,1.419861894,0,0,1,2.216666667,0
16.8223875,67.09652778,2.316666667,2.806944444,0,1,0,0,0
8.762701957,15.52777778,11.33333333,1.055555556,0,0,0,0,0
27.78390377,171.7409436,5.893429491,3.064939517,0,0,0,20.33333333,0
33.32325706,108.9642883,0.85707977,3.070433879,0,0,0,0.05,0
3.855857353,18.07643465,2.879641087,2.631898681,0,1,1,10.25,0
18.2522338,180.7383881,6.278686729,1.531750836,0,1,0,0.416666667,0
16.82730429,27.62796252,5.896090765,2.034352484,0,1,0,215.9666667,0
4.006488109,322.6104167,9.35,1.220833333,0,0,0,0,0
26.51700609,332.3805211,8.329713888,2.713854449,0,0,0,2.25,0
12.96298252,169.8839981,5.621659942,2.429479443,0,0,0,63.7,0
14.17683334,313.8364538,3.925109276,0.361462886,0,0,0,1.683333333,0
21.51283384,48.78826581,5.081620666,0.508956417,0,0,0,4.166666667,0
21.77055723,49.37355334,5.834581848,1.853213591,0,0,0,177,0
20.70529426,63.87918571,2.899542886,0.756269046,0,0,0,0.1,0
9.873778788,145.8236111,4.233333333,1.352777778,0,0,0,0,0
6.541984281,265.9758013,2.015725658,0.21169867,0,0,0,7.833333333,0
23.24952142,348.1893729,4.544948907,1.626599351,0,0,1,0.25,0
35.27907698,323.901862,5.883546792,2.318528629,0,1,0,23,0
9.119809639,339.6041094,5.366476037,2.574362838,0,0,0,38,0
15.5684479,117.1954821,4.691570176,2.607990132,0,0,0,0.05,0
3.782291246,356.2287811,5.490746693,0.544135554,0,1,1,0.083333333,0
30.47490276,178.3015703,7.237686658,2.507125833,0,0,0,4.566666667,0
25.81835374,331.130702,5.345883253,1.67236867,0,0,0,19.5,0
1.192148932,362.4548611,10.91666667,1.090277778,1,0,0,0,0
23.02044005,86.08785769,2.108584604,2.182302136,0,0,0,0.316666667,0
5.763455661,343.9236385,2.157409702,0.986138505,0,1,0,6.666666667,0
18.81344998,282.4847372,5.960067967,2.430305352,0,1,0,25.58333333,0
13.57116116,192.0466743,4.09750055,3.230934025,0,0,0,16,0
15.39364387,48.71256845,6.721636786,0.308264884,0,0,0,12.95,0
20.60002755,333.9918129,4.64538731,2.404020475,0,0,0,18.75,0
13.75680428,19.22361951,5.366868292,2.551380488,0,1,0,0.066666667,0
7.472082087,153.415776,9.978623582,1.084224017,0,1,0,4.066666667,0
21.95463969,180.5659722,10.41666667,0.868055556,0,0,0,0,0
8.369887024,31.73888889,6.266666667,3.477777778,0,0,0,0,0
1.81292214,344.1214697,2.915272138,1.339525228,1,1,0,4.733333333,0
29.71153138,112.7593545,6.077755543,1.051021146,0,1,1,22.8,0
2.678426361,172.1135667,6.220843145,2.545018845,0,0,0,85.63333333,0
7.519699169,225.8562323,3.450425037,1.711093401,0,1,1,0.066666667,0
12.02262741,298.1787105,4.289051139,2.696289536,0,0,0,2.5,0
3.276548472,231.7459473,6.097265407,1.516780608,0,1,0,1.166666667,0
21.73169903,36.19817174,5.620638522,1.073171742,0,0,0,16.25,0
7.287939383,152.4851855,8.735274997,1.310647844,0,0,0,13.25,0
16.77344374,298.1041014,5.950226974,1.546672547,0,0,0,198.15,0
18.56288448,341.4108309,6.029835699,1.668335773,1,0,0,23.98333333,0
12.63506125,351.7668621,5.816119065,1.638902648,0,0,0,937.3333333,0
17.73509626,285.7457849,5.893834149,1.469492861,0,0,0,45.91666667,0
17.26471622,348.8965507,2.728689792,1.36386593,1,0,1,7.466666667,0
20.09182599,337.8528049,4.685565555,1.89447154,0,1,0,8.666666667,0
24.09201216,167.8354962,3.948091849,0.414503827,0,1,0,4,0
13.73441136,359.414716,8.373395606,2.567493772,0,1,0,12.75,0
18.85256511,335.51875,11.55,0.9625,1,0,0,0,0
13.93985701,172.6499761,8.400573528,2.709746119,1,0,0,0.466666667,0
14.35392954,282.8576389,3.416666667,2.715277778,0,0,1,0,0
21.28536262,48.67847222,7.716666667,0.643055556,0,0,0,0,0
17.88758919,27.33265832,6.034397416,0.978036864,0,0,0,71.5,0
26.80579244,80.78135995,5.247361304,3.47216359,0,1,1,2.5,0
3.15251288,118.3633523,7.88092479,0.140087432,1,1,0,13.5,0
18.84916942,44.50721146,9.734521362,2.830128131,0,0,0,8.983333333,0
24.21633953,307.9048611,2.283333333,0.190277778,1,0,0,0,0
3.608764117,100.4231135,10.15472454,2.8258913,0,0,0,1,0
15.49642855,127.669531,7.93125639,1.370919873,0,0,0,1.5,0
15.40284619,224.5347222,11.16666667,0.069444444,1,0,0,0,0
26.86310694,331.5625,10.5,3.125,0,1,0,0,0
6.081683619,284.9440268,1.343357111,2.146250991,0,0,0,1.65,0
7.98790294,310.3546263,8.51103046,1.777542936,0,0,0,3.283333333,0
21.66845115,344.41875,10.05,1.8375,0,1,1,0,0
25.07793739,19.61815752,8.655246583,1.982536921,0,1,0,10.5,0
24.931512,209.3555556,8.533333333,0.288888889,0,0,0,0,0
2.142947551,6.476683269,11.14111966,1.110816731,0,0,0,3,0
24.31741879,272.8295139,4.091667535,0.341319481,0,0,0,0.016666667,0
7.3834912,24.36005259,5.88927214,1.98339133,1,0,0,139.2833333,0
16.30554608,47.46764256,5.921278961,1.759113302,0,0,0,657.5,0
26.48553533,151.3079306,7.390335362,2.389291582,0,1,0,0.25,0
0.791778656,354.2020833,4.85,3.404166667,0,0,0,0,0
23.22086751,271.4383739,10.33614529,2.020653846,0,0,0,4.8,0
12.52165433,99.95880437,2.964524976,2.146304366,0,0,0,11.25,0
12.16803586,294.0125,0.3,0.025,0,0,0,0,0
8.411342539,285.2923575,7.016581108,1.413892454,0,0,0,0.066666667,0
7.426069929,296.4155843,8.267449112,1.936417627,0,1,0,5,0
16.23210939,239.8987837,4.151098153,1.125172613,1,1,0,15,0
15.76719088,214.6516054,8.36146973,1.705339017,0,1,0,0.416666667,0
37.93266314,170.8454754,6.493219408,2.262142098,0,0,0,21.45,0
23.18381752,121.6305556,8.866666667,3.261111111,0,0,0,0,0
24.78627988,341.8537171,3.616912691,1.420588452,0,0,1,6.083333333,0
26.25772227,248.1205653,3.972224424,2.961537482,0,1,0,14,0
31.03915618,163.6672078,7.881808127,2.125541181,0,1,0,9.75,0
10.32197104,82.82503072,6.14624887,1.749560737,0,0,1,2391.966667,0
3.185010861,111.9965278,0.083333333,0.006944444,0,0,0,0,0
9.221144689,113.7113085,5.973349841,1.532141811,0,0,0,52.4,0
22.54063735,156.9550525,2.808863608,2.942552493,0,0,1,1.7,0
11.33071415,337.4640835,8.008660262,1.089083486,0,0,0,7.75,0
19.78231571,243.9625832,2.874387847,1.304777891,0,1,0,11,0
7.8184809,133.4597485,11.03396302,0.918081793,0,0,0,0.066666667,0
21.71830357,167.7881944,5.083333333,0.423611111,0,0,0,0,0
18.77631127,128.0170175,0.408420126,2.034378616,0,1,0,0.016666667,0
13.23173111,141.4378511,10.50842586,1.875351077,0,1,0,0.016666667,0
23.86873691,208.442621,6.397313842,1.390712296,0,0,0,62,0
27.19894118,263.7673646,5.583248845,1.46249648,0,0,1,0.133333333,0
16.96254235,140.3263296,7.831911158,0.333392591,0,1,1,0.666666667,0
14.81999863,170.9165314,2.003245631,2.770698099,0,0,0,3,0
2.786673413,79.11817192,2.836126095,1.226505254,1,1,1,0.483333333,0
15.35973647,37.89722222,2.466666667,2.794444444,0,0,0,0,0
15.16407683,175.8885178,5.00714189,1.555184458,0,0,0,11.01666667,0
2.278163651,178.0125,0.3,3.025,0,1,0,0,0
11.08993261,156.4604167,11.05,2.920833333,0,1,0,0,0
1.81735867,255.1076389,2.583333333,2.215277778,0,0,0,0,0
20.04926956,252.2368712,5.684908831,0.674371201,0,0,0,9.683333333,0
3.352532594,188.4981822,6.150947326,0.515012264,0,0,0,24,0
16.07304367,99.91453117,4.489259177,1.195781172,1,0,0,17.48333333,0
17.18985769,14.88740213,4.632220514,1.420041018,0,0,0,16.75,0
14.39795733,44.81005858,5.76210015,1.702733104,0,0,0,594.1166667,0
26.10121326,127.7170308,6.791259857,1.435780839,1,0,0,0.083333333,0
21.48595061,49.32577479,5.996569963,2.010921511,0,0,0,236.0833333,0
18.28860631,316.2473129,5.935509996,0.413979583,0,0,0,4,0
27.8234579,285.897966,2.451526409,1.098561779,0,0,0,4.916666667,0
0,0.291666667,7,0.416666667,1,0,0,0,1
8.522107814,22.79138589,5.212825741,1.395552555,0,1,0,8.75,0
30.97497677,46.28246712,6.476727699,2.748782881,0,0,0,15,0
18.28686864,290.050291,5.992241746,1.746397846,0,0,0,1300,0
33.59487695,318.7062754,7.049390354,2.59094682,0,0,0,0.166666667,0
26.25909617,102.3868284,8.405858257,3.029838289,1,1,0,9.5,0
22.49764202,346.3226836,7.744405323,2.706016888,0,0,0,3,0
22.29880181,146.0520833,1.25,0.895833333,0,1,0,0,0
20.85489231,45.34619585,6.181310819,2.841398903,0,0,0,62.96666667,0
20.40942617,209.5569444,10.63333333,0.113888889,0,1,0,0,0
14.77747838,179.5638889,10.46666667,2.872222222,0,1,0,0,0
19.68473325,25.3957956,9.031632439,3.013926626,0,0,0,9.166666667,0
15.63365315,308.8066232,4.641043072,0.609400983,0,1,0,0.183333333,0
20.26688696,217.0214347,3.500605106,0.254544914,1,1,0,14.23333333,0
6.350649698,178.1886542,4.527700621,3.337959748,0,1,0,1.866666667,0
13.25246186,93.78653502,5.123159487,2.568479466,0,0,0,0.216666667,0
18.99279412,282.1441634,3.459922535,2.373330106,0,1,0,4,0
10.61725279,151.0627518,2.814743734,3.090026016,0,0,0,10.13333333,0
29.64019225,334.9159722,2.016666667,1.168055556,0,1,0,0,0
18.73765402,50.24028401,5.766816155,1.47986734,0,0,0,0.033333333,0
8.834525639,161.4843231,11.62375322,0.029565838,0,0,0,0.083333333,0
0.692938078,146.7593754,5.77499081,0.275346839,0,1,0,10,0
31.04289751,108.793299,4.960824711,3.248367696,0,0,0,8,0
23.08966785,273.9150091,2.039782202,0.838620186,1,0,0,0.416666667,0
9.23056457,329.3659619,8.78308512,0.269454787,0,1,0,0.066666667,0
21.82582431,257.0080291,5.370036121,2.554470936,0,0,0,21,0
16.59229299,315.8920839,2.589987183,0.715000534,1,0,0,3.25,0
4.966988483,135.4986134,8.873160253,1.984724518,0,0,0,1.083333333,0
20.95893798,0.021679367,0.520304816,0.038346034,1,1,0,0.233333333,0
2.98807848,184.1898993,4.557582444,2.376704824,0,0,0,0.15,0
26.01457738,209.0816559,2.445541458,0.68223298,0,0,0,7.75,0
3.231476756,104.1173611,2.816666667,1.765277778,0,0,0,0,0
15.10351773,261.3697,6.009518056,1.771186158,0,0,1,432.1833333,0
14.60127797,68.49652778,11.91666667,2.006944444,0,0,1,0,0
5.138705536,107.5602446,9.151059731,1.903994608,0,0,0,10.31666667,0
9.174784876,121.4826389,11.58333333,2.965277778,0,1,0,0,0
18.12727276,41.60429275,9.496973977,0.795012805,0,1,0,0.166666667,0
9.832764772,222.9077403,2.608205892,1.092259748,0,0,0,4.25,0
14.10860667,317.4648416,9.507892722,2.131508252,0,1,0,9.5,0
8.098479627,54.76155137,5.72276722,0.538448634,0,0,1,3,0
22.88449872,172.2543723,6.104934705,2.495627721,0,1,0,0.216666667,0
14.7318289,271.7378958,6.290500419,0.519743073,0,0,0,0.216666667,0
19.61769133,320.7312952,6.448915145,1.533982575,0,1,0,0.166666667,0
22.311109,135.2364416,5.918541949,2.180886093,0,0,0,14.08333333,0
10.32955208,196.7785562,5.314650155,0.403556244,1,0,0,7.5,0
12.05143686,30.10267489,5.810511906,1.744067,0,0,1,119.35,0
28.70441355,112.1941264,4.659033484,0.383015284,0,0,0,0.25,0
23.83563765,264.2733801,6.454869467,1.741203241,0,1,1,13.5,0
13.76245309,18.63911172,6.237092776,1.817802883,0,0,0,153.9833333,0
32.9435555,355.7266907,6.278515829,0.64830927,0,1,1,4.833333333,0
21.00988176,170.1676742,4.024181644,2.314896457,0,0,0,1,0
19.17636384,288.0444703,1.06728644,1.086136935,0,0,0,0.133333333,0
33.37951833,234.1833333,4.4,3.366666667,0,0,0,0,0
37.39986894,162.4564795,10.93724231,1.861340648,0,1,0,2.5,0
29.88957066,15.54519734,10.91526379,1.093808453,0,0,0,0.166666667,0
16.76058,131.5274139,6.187372854,1.693014137,0,0,0,720,0
10.03970139,183.9950993,2.250497901,1.804821538,1,1,1,8.916666667,0
8.765512587,166.9989508,0.736004717,1.060076988,0,0,0,2.8,0
12.65300972,339.3465278,8.316666667,3.306944444,0,0,0,0,0
20.58669905,274.0548611,1.316666667,0.109722222,0,1,0,0,0
6.221319579,188.0090523,3.621094637,0.274035515,0,1,0,14.28333333,0
8.167601888,250.1375,3.3,1.725,0,1,1,0,0
10.90292621,48.61183876,6.849000702,0.242688743,1,1,0,19.5,0
21.83291147,356.8090278,4.583333333,0.381944444,0,0,0,0,0
6.204096359,317.975,0.6,2.95,0,0,1,0,0
19.8375542,217.53125,11.25,1.0625,0,0,1,0,0
6.120643233,68.79618406,4.891582647,1.53298261,0,0,0,5.983333333,0
27.99228727,1.963449285,1.333499951,2.025949285,0,1,0,4.75,0
16.53947059,92.51388572,10.57001082,1.148607938,0,1,0,5.75,0
20.07037527,210.1540408,4.746676903,0.161103136,0,0,0,15.5,0
18.78683057,36.91179261,2.116977328,1.7819315,0,0,0,2,0
12.70396762,346.9470664,3.638875925,2.907100249,1,0,0,9.5,0
1.608211657,29.31426228,6.987187994,0.866345616,0,0,0,11.16666667,0
19.14205606,56.44284212,10.53555583,0.802564339,0,1,0,3.933333333,0
1.035901297,0.395806033,6.020928679,0.319741675,1,1,1,24,1
29.86217957,115.7289985,6.275244143,3.203075131,0,1,1,16,0
15.23307772,146.1774439,4.258654056,0.687139414,0,1,0,2,0
15.0997819,60.27083333,6.5,2.458333333,0,1,1,0,0
14.4143449,147.0472355,2.318625649,0.248624376,1,1,0,7.416666667,0
2.115068974,88.55314124,10.72461032,1.936442097,0,0,0,2.016666667,0
22.78120164,90.69688207,7.18230461,0.834367925,0,1,0,10.75,0
22.88371801,97.55921269,10.57889541,0.888703975,0,0,0,0.25,0
4.709591695,128.6346658,8.76802114,3.294388008,0,0,0,1.233333333,0
17.08661933,133.9371573,2.915545561,1.103823919,1,0,0,11,0
20.30659189,58.36805556,8.833333333,1.736111111,0,0,0,0,0
8.135273794,108.5694444,10.33333333,2.861111111,1,0,0,0,0
23.05658836,100.0372201,0.893281635,2.076803401,0,1,0,0.116666667,0
16.25447373,186.0895789,2.149892631,2.821532251,0,0,0,0.033333333,0
3.030253713,215.1943754,4.665010298,1.559096793,0,0,0,2.5,0
28.2204565,86.74336948,6.095402318,2.305869475,0,0,0,8.5,0
12.43815299,329.0974319,3.296602523,0.427293025,0,0,0,11.18333333,0
17.50347666,9.23717451,5.932152351,2.234063824,0,1,0,95.48333333,0
39.02386837,61.90268836,7.028942828,1.93064497,0,1,1,35.5,0
16.44648068,67.2082045,4.996908005,3.323482278,0,0,0,4.483333333,0
18.10022338,212.4224149,10.13795704,2.827275988,0,1,0,0.833333333,0
2.127786793,162.9951866,0.660317487,2.04726989,1,0,0,2.666666667,0
15.64914191,137.7055926,5.911242628,1.876761563,0,1,0,81,0
3.537542544,294.0957408,2.769339857,1.012407455,0,0,0,8.5,0
21.05240303,84.5753602,9.152037885,0.939943535,0,0,1,10.25,0
10.85930637,18.02061933,2.668061806,3.177297338,0,0,1,10.66666667,0
14.26827322,274.2195132,5.916695007,1.76892551,1,1,1,153.05,0
4.128609279,140.5091493,6.11284674,1.977067449,1,1,0,216,0
17.84384231,214.5020833,11.95,2.995833333,1,0,0,0,0
7.139094834,361.1607997,4.277324939,2.557950291,0,1,0,5.416666667,0
18.87432927,139.9562862,1.586806297,0.061462884,0,0,0,5.5,0
1.732759303,203.6606537,7.638123136,0.143725997,0,0,0,11.5,0
0.433088506,184.943718,1.350767823,2.866634674,1,0,1,1,0
8.445487356,316.3600748,8.641795253,1.720491469,1,0,0,0.016666667,0
24.68804836,271.2541651,5.992737687,1.93889041,0,0,0,21.5,0
18.09760424,73.75408949,5.90185235,3.411031419,0,0,0,4.666666667,0
6.29399293,57.73958806,6.249886579,2.482643615,0,0,0,0.166666667,0
25.18615092,72.23263889,5.583333333,2.465277778,0,1,1,0,0
12.86345671,177.8583333,3.4,3.283333333,0,1,1,0,0
8.507301378,312.9977943,0.14552466,2.016094613,0,0,0,0.566666667,0
6.096851148,363.6554882,6.252235166,0.703443918,1,1,0,66,0
6.792371856,73.82393393,4.243763694,3.381372581,0,1,1,1.666666667,0
15.80251382,265.1642908,3.942980279,0.675986933,0,0,0,0.216666667,0
6.177167642,362.4187578,8.735218132,1.414575534,1,0,0,12,0
23.07580204,328.7291667,6.5,0.541666667,0,1,1,0,0
49.54957953,13.93258453,2.457737676,0.956998803,0,1,0,8.75,0
21.57229311,296.7434731,6.156646518,2.32125084,0,0,0,7.75,0
16.85955815,195.6472222,8.466666667,0.705555556,0,0,1,0,0
4.081401423,11.60902778,9.383333333,2.781944444,0,0,0,0,0
15.64553529,214.0631944,1.516666667,3.126388889,0,0,0,0,0
22.28335373,279.5021002,5.560412336,0.489223732,0,0,0,23.35,0
21.97594647,204.0485547,1.911416491,0.951332463,1,0,1,6.7,0
3.56633598,48.31348801,6.773894749,0.694150879,0,0,0,15.5,0
3.690988161,132.2782541,5.818552796,1.703701817,1,1,0,136.5833333,0
25.99125365,15.34612071,7.119676583,1.027370709,0,0,0,16,0
17.12814976,180.5207587,9.838873891,1.129935753,0,1,0,8.5,0
0.090280147,2.641984582,5.905130266,1.836803782,1,0,0,141.2333333,1
23.60348898,226.4347222,10.43333333,2.869444444,0,1,1,0,0
17.4950083,38.22430556,5.383333333,3.448611111,0,0,0,0,0
12.98799133,245.2013889,4.833333333,0.402777778,0,1,0,0,0
11.59856663,193.5143338,11.48655262,2.934971799,0,1,0,1.783333333,0
17.23714357,95.453003,7.244449475,2.171996998,0,1,1,3.45,0
6.98762009,206.5339229,9.424471528,2.841077071,0,0,0,4.416666667,0
22.99685746,13.74392958,6.110088612,0.792875976,0,0,0,13.5,0
13.00545195,130.3298611,7.916666667,2.340277778,0,1,0,0,0
35.17314432,180.3842008,8.594756011,2.178299185,0,0,1,2.666666667,0
17.18233153,356.9638181,2.536902501,0.283404099,0,0,0,10,0
21.58789964,27.72317712,6.643749235,0.50112844,0,0,0,2.5,0
13.57745128,316.5625,10.5,1.125,0,0,0,0,0
22.29583854,140.6844919,7.478188363,0.22666193,0,0,0,6.833333333,0
12.16206329,232.5696663,10.32800887,1.146055186,1,0,0,0.333333333,0
10.01119201,349.1985039,4.764094084,0.64524608,1,1,0,2,0
32.25594043,87.58192728,10.03374517,3.165260618,0,0,0,0.066666667,0
8.497462557,116.8208333,4.3,2.358333333,0,1,0,0,0
29.86873642,200.8275663,5.953180946,2.379795166,0,0,1,47.5,0
18.83252763,243.1048611,2.516666667,1.790277778,0,1,0,0,0
25.98997759,227.8875474,4.475283002,3.223510756,0,0,0,0.25,0
2.25252581,111.8874846,2.700370713,0.251404335,0,1,0,1.25,0
11.02355764,322.20625,4.95,0.4125,0,0,1,0,0
16.52988084,36.86480861,6.578484134,1.906475277,0,0,0,41,0
3.960660011,332.5993983,8.124448431,3.35323591,0,0,0,14.25,0
17.43504695,194.406608,9.75859165,1.185058681,0,1,0,0.083333333,0
27.08050266,113.9840252,2.367638195,1.768747467,1,1,0,9.283333333,0
32.08886902,101.3089257,7.260164908,3.343087992,0,0,0,11.66666667,0
14.51724749,59.07526288,6.007319543,2.134290653,0,0,1,48.83333333,0
23.40736853,145.699534,6.877337276,1.310188237,0,0,0,14,0
20.33235014,236.8190552,4.34272452,0.544139277,0,1,0,8.75,0
2.580040872,72.05948893,2.518469797,2.184488929,0,0,1,3.333333333,0
0.811914971,182.0107999,1.005802682,0.105244366,1,0,0,4,0
34.10625742,118.7527002,5.93519492,0.556327566,0,0,0,3,0
2.92289524,205.2287376,5.489702009,2.437070917,1,1,1,1,0
8.872237126,159.4290208,10.2964998,2.133479175,0,0,0,0.416666667,0
10.00418128,160.5651696,8.198825144,0.997330363,0,1,1,6.333333333,0
24.38053014,2.20625,4.95,2.4125,0,0,0,0,0
25.03148701,38.16454862,4.120236902,3.11246529,0,1,1,10.46666667,0
30.90833204,38.46296332,11.11111962,3.079397794,0,0,1,0.25,0
26.55356804,91.0391345,1.833945654,0.213440054,0,0,0,6.5,0
20.43756665,131.6194444,9.133333333,1.761111111,0,1,1,0,0
10.40146532,267.7514884,5.964278868,2.313988381,0,1,0,9,0
4.315980709,202.1361328,3.267188097,0.728450496,0,0,0,0.033333333,0
4.238324746,64.06405053,1.537212627,1.102244971,0,1,0,1.25,0
5.443690319,292.3144888,5.950596942,1.814677885,0,1,0,22,0
16.18041951,225.0026552,6.561894913,1.325296455,0,1,0,85,0
20.14226176,216.1369926,6.059595152,1.720908913,0,0,0,173.8166667,0
21.39121171,347.9645833,0.85,2.070833333,0,0,0,0,0
15.64990252,246.089651,2.151624302,1.17992879,0,1,0,0.033333333,0
11.23466833,25.25148522,6.035645205,2.331848116,0,1,1,8,0
5.695585254,51.71954006,6.731038473,2.490373397,0,0,0,2.466666667,0
10.92194063,244.0173611,0.416666667,0.965277778,0,0,0,0,0
14.72588425,309.5187964,10.46169697,1.911157553,0,1,0,6,0
20.65964828,186.6146266,9.047200946,2.93745676,0,1,0,8,0
0.469219966,0.167971916,4.031325993,0.511125807,0,0,0,8,0
10.9731263,312.975,0.6,2.05,0,0,0,0,0
19.57332918,212.2916667,7,2.583333333,0,0,0,0,0
13.02202108,8.079867783,4.992985865,0.760423339,0,1,1,18.85,0
32.4949822,223.7621473,5.708465864,0.369797189,0,0,0,5,0
6.464857849,131.0577738,4.36065932,2.529726179,0,0,0,17,0
17.23983472,292.5499952,10.62862618,1.817365895,1,1,1,4,0
20.52477675,135.8041667,4.7,2.608333333,0,0,0,0,0
8.595470373,88.74791667,6.05,1.504166667,0,0,0,0,0
8.333179026,335.5319047,6.187859166,0.760717724,1,0,1,62.5,0
13.49398924,70.4311956,5.474638643,1.000640049,0,0,0,41.9,0
17.33740819,148.3805382,9.132915788,1.755538158,0,0,0,0.266666667,0
17.15366884,287.0898615,3.057007518,0.402361501,0,1,0,10.5,0
12.3855237,23.04995748,4.252080796,2.767318595,0,0,0,16,0
4.388314065,148.1693187,4.063649225,1.335985384,1,0,1,0.133333333,0
18.32883369,242.8299514,5.988998346,2.149431893,0,0,0,91.3,0
25.56748057,270.0326389,0.783333333,2.934722222,1,1,0,0,0
20.95049924,242.9218139,1.876465783,2.158047185,0,0,1,0.083333333,0
